,NU_ANO,CO_CURSO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO
109459,2017,20065,693,1,10028,4006,1,3304557,33,3
109460,2017,20065,693,1,10028,4006,1,3304557,33,3
109461,2017,20065,693,1,10028,4006,1,3304557,33,3
109462,2017,20065,693,1,10028,4006,1,3304557,33,3
109463,2017,20065,693,1,10028,4006,1,3304557,33,3
109464,2017,20065,693,1,10028,4006,1,3304557,33,3
109465,2017,20065,693,1,10028,4006,1,3304557,33,3
109466,2017,20065,693,1,10028,4006,1,3304557,33,3
109467,2017,20065,693,1,10028,4006,1,3304557,33,3
109468,2017,20065,693,1,10028,4006,1,3304557,33,3
109469,2017,20065,693,1,10028,4006,1,3304557,33,3
109470,2017,20065,693,1,10028,4006,1,3304557,33,3
109471,2017,20065,693,1,10028,4006,1,3304557,33,3
109472,2017,20065,693,1,10028,4006,1,3304557,33,3
109473,2017,20065,693,1,10028,4006,1,3304557,33,3
109474,2017,20065,693,1,10028,4006,1,3304557,33,3
109475,2017,20065,693,1,10028,4006,1,3304557,33,3
109476,2017,20065,693,1,10028,4006,1,3304557,33,3
109477,2017,20065,693,1,10028,4006,1,3304557,33,3
109478,2017,20065,693,1,10028,4006,1,3304557,33,3
109479,2017,20065,693,1,10028,4006,1,3304557,33,3
109480,2017,20065,693,1,10028,4006,1,3304557,33,3
109481,2017,20065,693,1,10028,4006,1,3304557,33,3
109482,2017,20065,693,1,10028,4006,1,3304557,33,3
109483,2017,20065,693,1,10028,4006,1,3304557,33,3
109484,2017,20065,693,1,10028,4006,1,3304557,33,3
109485,2017,20065,693,1,10028,4006,1,3304557,33,3
119158,2017,21600,585,1,10028,4006,1,4205407,42,4
119159,2017,21600,585,1,10028,4006,1,4205407,42,4
119160,2017,21600,585,1,10028,4006,1,4205407,42,4
119161,2017,21600,585,1,10028,4006,1,4205407,42,4
119162,2017,21600,585,1,10028,4006,1,4205407,42,4
119163,2017,21600,585,1,10028,4006,1,4205407,42,4
119164,2017,21600,585,1,10028,4006,1,4205407,42,4
119165,2017,21600,585,1,10028,4006,1,4205407,42,4
119166,2017,21600,585,1,10028,4006,1,4205407,42,4
119167,2017,21600,585,1,10028,4006,1,4205407,42,4
119168,2017,21600,585,1,10028,4006,1,4205407,42,4
119169,2017,21600,585,1,10028,4006,1,4205407,42,4
119170,2017,21600,585,1,10028,4006,1,4205407,42,4
119171,2017,21600,585,1,10028,4006,1,4205407,42,4
119172,2017,21600,585,1,10028,4006,1,4205407,42,4
119173,2017,21600,585,1,10028,4006,1,4205407,42,4
119174,2017,21600,585,1,10028,4006,1,4205407,42,4
119175,2017,21600,585,1,10028,4006,1,4205407,42,4
119176,2017,21600,585,1,10028,4006,1,4205407,42,4
119177,2017,21600,585,1,10028,4006,1,4205407,42,4
119178,2017,21600,585,1,10028,4006,1,4205407,42,4
119179,2017,21600,585,1,10028,4006,1,4205407,42,4
119180,2017,21600,585,1,10028,4006,1,4205407,42,4
119181,2017,21600,585,1,10028,4006,1,4205407,42,4
119182,2017,21600,585,1,10028,4006,1,4205407,42,4
119183,2017,21600,585,1,10028,4006,1,4205407,42,4
119184,2017,21600,585,1,10028,4006,1,4205407,42,4
119185,2017,21600,585,1,10028,4006,1,4205407,42,4
119186,2017,21600,585,1,10028,4006,1,4205407,42,4
119187,2017,21600,585,1,10028,4006,1,4205407,42,4
119188,2017,21600,585,1,10028,4006,1,4205407,42,4
119189,2017,21600,585,1,10028,4006,1,4205407,42,4
119190,2017,21600,585,1,10028,4006,1,4205407,42,4
119191,2017,21600,585,1,10028,4006,1,4205407,42,4
119192,2017,21600,585,1,10028,4006,1,4205407,42,4
119193,2017,21600,585,1,10028,4006,1,4205407,42,4
119194,2017,21600,585,1,10028,4006,1,4205407,42,4
119195,2017,21600,585,1,10028,4006,1,4205407,42,4
119196,2017,21600,585,1,10028,4006,1,4205407,42,4
119197,2017,21600,585,1,10028,4006,1,4205407,42,4
119198,2017,21600,585,1,10028,4006,1,4205407,42,4
119199,2017,21600,585,1,10028,4006,1,4205407,42,4
119200,2017,21600,585,1,10028,4006,1,4205407,42,4
119201,2017,21600,585,1,10028,4006,1,4205407,42,4
119202,2017,21600,585,1,10028,4006,1,4205407,42,4
119203,2017,21600,585,1,10028,4006,1,4205407,42,4
119204,2017,21600,585,1,10028,4006,1,4205407,42,4
119205,2017,21600,585,1,10028,4006,1,4205407,42,4
119206,2017,21600,585,1,10028,4006,1,4205407,42,4
119207,2017,21600,585,1,10028,4006,1,4205407,42,4
119208,2017,21600,585,1,10028,4006,1,4205407,42,4
119209,2017,21600,585,1,10028,4006,1,4205407,42,4
119210,2017,21600,585,1,10028,4006,1,4205407,42,4
119211,2017,21600,585,1,10028,4006,1,4205407,42,4
119212,2017,21600,585,1,10028,4006,1,4205407,42,4
119213,2017,21600,585,1,10028,4006,1,4205407,42,4
119214,2017,21600,585,1,10028,4006,1,4205407,42,4
119215,2017,21600,585,1,10028,4006,1,4205407,42,4
119216,2017,21600,585,1,10028,4006,1,4205407,42,4
119217,2017,21600,585,1,10028,4006,1,4205407,42,4
119218,2017,21600,585,1,10028,4006,1,4205407,42,4
119219,2017,21600,585,1,10028,4006,1,4205407,42,4
119220,2017,21600,585,1,10028,4006,1,4205407,42,4
119221,2017,21600,585,1,10028,4006,1,4205407,42,4
119222,2017,21600,585,1,10028,4006,1,4205407,42,4
119223,2017,21600,585,1,10028,4006,1,4205407,42,4
119224,2017,21600,585,1,10028,4006,1,4205407,42,4
119225,2017,21600,585,1,10028,4006,1,4205407,42,4
119226,2017,21600,585,1,10028,4006,1,4205407,42,4
119227,2017,21600,585,1,10028,4006,1,4205407,42,4
119228,2017,21600,585,1,10028,4006,1,4205407,42,4
119229,2017,21600,585,1,10028,4006,1,4205407,42,4
119230,2017,21600,585,1,10028,4006,1,4205407,42,4
119231,2017,21600,585,1,10028,4006,1,4205407,42,4
119232,2017,21600,585,1,10028,4006,1,4205407,42,4
119233,2017,21600,585,1,10028,4006,1,4205407,42,4
119234,2017,21600,585,1,10028,4006,1,4205407,42,4
119235,2017,21600,585,1,10028,4006,1,4205407,42,4
119236,2017,21600,585,1,10028,4006,1,4205407,42,4
119237,2017,21600,585,1,10028,4006,1,4205407,42,4
119238,2017,21600,585,1,10028,4006,1,4205407,42,4
119239,2017,21600,585,1,10028,4006,1,4205407,42,4
119240,2017,21600,585,1,10028,4006,1,4205407,42,4
119241,2017,21600,585,1,10028,4006,1,4205407,42,4
119242,2017,21600,585,1,10028,4006,1,4205407,42,4
119243,2017,21600,585,1,10028,4006,1,4205407,42,4
119244,2017,21600,585,1,10028,4006,1,4205407,42,4
119245,2017,21600,585,1,10028,4006,1,4205407,42,4
174817,2017,59109,694,1,10028,4006,1,5003306,50,5
174818,2017,59109,694,1,10028,4006,1,5003306,50,5
174819,2017,59109,694,1,10028,4006,1,5003306,50,5
174820,2017,59109,694,1,10028,4006,1,5003306,50,5
174821,2017,59109,694,1,10028,4006,1,5003306,50,5
174822,2017,59109,694,1,10028,4006,1,5003306,50,5
174823,2017,59109,694,1,10028,4006,1,5003306,50,5
174824,2017,59109,694,1,10028,4006,1,5003306,50,5
178685,2017,60886,569,1,10028,4006,1,1501402,15,1
178686,2017,60886,569,1,10028,4006,1,1501402,15,1
178687,2017,60886,569,1,10028,4006,1,1501402,15,1
178688,2017,60886,569,1,10028,4006,1,1501402,15,1
178689,2017,60886,569,1,10028,4006,1,1501402,15,1
178690,2017,60886,569,1,10028,4006,1,1501402,15,1
178691,2017,60886,569,1,10028,4006,1,1501402,15,1
178692,2017,60886,569,1,10028,4006,1,1501402,15,1
178693,2017,60886,569,1,10028,4006,1,1501402,15,1
178694,2017,60886,569,1,10028,4006,1,1501402,15,1
178695,2017,60886,569,1,10028,4006,1,1501402,15,1
178696,2017,60886,569,1,10028,4006,1,1501402,15,1
178697,2017,60886,569,1,10028,4006,1,1501402,15,1
178698,2017,60886,569,1,10028,4006,1,1501402,15,1
178699,2017,60886,569,1,10028,4006,1,1501402,15,1
178700,2017,60886,569,1,10028,4006,1,1501402,15,1
178701,2017,60886,569,1,10028,4006,1,1501402,15,1
178702,2017,60886,569,1,10028,4006,1,1501402,15,1
178703,2017,60886,569,1,10028,4006,1,1501402,15,1
178704,2017,60886,569,1,10028,4006,1,1501402,15,1
178705,2017,60886,569,1,10028,4006,1,1501402,15,1
178706,2017,60886,569,1,10028,4006,1,1501402,15,1
178707,2017,60886,569,1,10028,4006,1,1501402,15,1
178708,2017,60886,569,1,10028,4006,1,1501402,15,1
178709,2017,60886,569,1,10028,4006,1,1501402,15,1
178710,2017,60886,569,1,10028,4006,1,1501402,15,1
178711,2017,60886,569,1,10028,4006,1,1501402,15,1
178712,2017,60886,569,1,10028,4006,1,1501402,15,1
178713,2017,60886,569,1,10028,4006,1,1501402,15,1
178714,2017,60886,569,1,10028,4006,1,1501402,15,1
178715,2017,60886,569,1,10028,4006,1,1501402,15,1
178716,2017,60886,569,1,10028,4006,1,1501402,15,1
178717,2017,60886,569,1,10028,4006,1,1501402,15,1
178718,2017,60886,569,1,10028,4006,1,1501402,15,1
178719,2017,60886,569,1,10028,4006,1,1501402,15,1
178720,2017,60886,569,1,10028,4006,1,1501402,15,1
178721,2017,60886,569,1,10028,4006,1,1501402,15,1
178722,2017,60886,569,1,10028,4006,1,1501402,15,1
178723,2017,60886,569,1,10028,4006,1,1501402,15,1
178724,2017,60886,569,1,10028,4006,1,1501402,15,1
178725,2017,60886,569,1,10028,4006,1,1501402,15,1
178726,2017,60886,569,1,10028,4006,1,1501402,15,1
178727,2017,60886,569,1,10028,4006,1,1501402,15,1
178728,2017,60886,569,1,10028,4006,1,1501402,15,1
178729,2017,60886,569,1,10028,4006,1,1501402,15,1
178730,2017,60886,569,1,10028,4006,1,1501402,15,1
178731,2017,60886,569,1,10028,4006,1,1501402,15,1
178732,2017,60886,569,1,10028,4006,1,1501402,15,1
178733,2017,60886,569,1,10028,4006,1,1501402,15,1
178734,2017,60886,569,1,10028,4006,1,1501402,15,1
178735,2017,60886,569,1,10028,4006,1,1501402,15,1
178736,2017,60886,569,1,10028,4006,1,1501402,15,1
178737,2017,60886,569,1,10028,4006,1,1501402,15,1
178738,2017,60886,569,1,10028,4006,1,1501402,15,1
178739,2017,60886,569,1,10028,4006,1,1501402,15,1
178740,2017,60886,569,1,10028,4006,1,1501402,15,1
178741,2017,60886,569,1,10028,4006,1,1501402,15,1
178742,2017,60886,569,1,10028,4006,1,1501402,15,1
178743,2017,60886,569,1,10028,4006,1,1501402,15,1
178744,2017,60886,569,1,10028,4006,1,1501402,15,1
178745,2017,60886,569,1,10028,4006,1,1501402,15,1
178746,2017,60886,569,1,10028,4006,1,1501402,15,1
178747,2017,60886,569,1,10028,4006,1,1501402,15,1
178748,2017,60886,569,1,10028,4006,1,1501402,15,1
178749,2017,60886,569,1,10028,4006,1,1501402,15,1
178750,2017,60886,569,1,10028,4006,1,1501402,15,1
178751,2017,60886,569,1,10028,4006,1,1501402,15,1
178752,2017,60886,569,1,10028,4006,1,1501402,15,1
178753,2017,60886,569,1,10028,4006,1,1501402,15,1
178754,2017,60886,569,1,10028,4006,1,1501402,15,1
178755,2017,60886,569,1,10028,4006,1,1501402,15,1
178756,2017,60886,569,1,10028,4006,1,1501402,15,1
178757,2017,60886,569,1,10028,4006,1,1501402,15,1
178758,2017,60886,569,1,10028,4006,1,1501402,15,1
178759,2017,60886,569,1,10028,4006,1,1501402,15,1
178760,2017,60886,569,1,10028,4006,1,1501402,15,1
178761,2017,60886,569,1,10028,4006,1,1501402,15,1
178762,2017,60886,569,1,10028,4006,1,1501402,15,1
178763,2017,60886,569,1,10028,4006,1,1501402,15,1
178764,2017,60886,569,1,10028,4006,1,1501402,15,1
178765,2017,60886,569,1,10028,4006,1,1501402,15,1
178766,2017,60886,569,1,10028,4006,1,1501402,15,1
178767,2017,60886,569,1,10028,4006,1,1501402,15,1
178768,2017,60886,569,1,10028,4006,1,1501402,15,1
178769,2017,60886,569,1,10028,4006,1,1501402,15,1
178770,2017,60886,569,1,10028,4006,1,1501402,15,1
178771,2017,60886,569,1,10028,4006,1,1501402,15,1
210339,2017,80779,6,1,10028,4006,1,3136207,31,3
210340,2017,80779,6,1,10028,4006,1,3136207,31,3
210341,2017,80779,6,1,10028,4006,1,3136207,31,3
210342,2017,80779,6,1,10028,4006,1,3136207,31,3
210343,2017,80779,6,1,10028,4006,1,3136207,31,3
210344,2017,80779,6,1,10028,4006,1,3136207,31,3
210345,2017,80779,6,1,10028,4006,1,3136207,31,3
210346,2017,80779,6,1,10028,4006,1,3136207,31,3
210347,2017,80779,6,1,10028,4006,1,3136207,31,3
210348,2017,80779,6,1,10028,4006,1,3136207,31,3
210349,2017,80779,6,1,10028,4006,1,3136207,31,3
210350,2017,80779,6,1,10028,4006,1,3136207,31,3
210351,2017,80779,6,1,10028,4006,1,3136207,31,3
210352,2017,80779,6,1,10028,4006,1,3136207,31,3
210353,2017,80779,6,1,10028,4006,1,3136207,31,3
210354,2017,80779,6,1,10028,4006,1,3136207,31,3
210355,2017,80779,6,1,10028,4006,1,3136207,31,3
210356,2017,80779,6,1,10028,4006,1,3136207,31,3
210357,2017,80779,6,1,10028,4006,1,3136207,31,3
210358,2017,80779,6,1,10028,4006,1,3136207,31,3
210359,2017,80779,6,1,10028,4006,1,3136207,31,3
210360,2017,80779,6,1,10028,4006,1,3136207,31,3
210361,2017,80779,6,1,10028,4006,1,3136207,31,3
210362,2017,80779,6,1,10028,4006,1,3136207,31,3
210363,2017,80779,6,1,10028,4006,1,3136207,31,3
210364,2017,80779,6,1,10028,4006,1,3136207,31,3
223919,2017,86318,18440,1,10028,4006,1,1504208,15,1
223920,2017,86318,18440,1,10028,4006,1,1504208,15,1
223921,2017,86318,18440,1,10028,4006,1,1504208,15,1
223922,2017,86318,18440,1,10028,4006,1,1504208,15,1
223923,2017,86318,18440,1,10028,4006,1,1504208,15,1
223924,2017,86318,18440,1,10028,4006,1,1504208,15,1
223925,2017,86318,18440,1,10028,4006,1,1504208,15,1
223926,2017,86318,18440,1,10028,4006,1,1504208,15,1
223927,2017,86318,18440,1,10028,4006,1,1504208,15,1
223928,2017,86318,18440,1,10028,4006,1,1504208,15,1
223929,2017,86318,18440,1,10028,4006,1,1504208,15,1
223930,2017,86318,18440,1,10028,4006,1,1504208,15,1
223931,2017,86318,18440,1,10028,4006,1,1504208,15,1
223932,2017,86318,18440,1,10028,4006,1,1504208,15,1
223933,2017,86318,18440,1,10028,4006,1,1504208,15,1
223934,2017,86318,18440,1,10028,4006,1,1504208,15,1
223935,2017,86318,18440,1,10028,4006,1,1504208,15,1
223936,2017,86318,18440,1,10028,4006,1,1504208,15,1
223937,2017,86318,18440,1,10028,4006,1,1504208,15,1
223938,2017,86318,18440,1,10028,4006,1,1504208,15,1
223939,2017,86318,18440,1,10028,4006,1,1504208,15,1
223940,2017,86318,18440,1,10028,4006,1,1504208,15,1
223941,2017,86318,18440,1,10028,4006,1,1504208,15,1
223942,2017,86318,18440,1,10028,4006,1,1504208,15,1
223943,2017,86318,18440,1,10028,4006,1,1504208,15,1
223944,2017,86318,18440,1,10028,4006,1,1504208,15,1
223945,2017,86318,18440,1,10028,4006,1,1504208,15,1
223946,2017,86318,18440,1,10028,4006,1,1504208,15,1
223947,2017,86318,18440,1,10028,4006,1,1504208,15,1
223948,2017,86318,18440,1,10028,4006,1,1504208,15,1
223949,2017,86318,18440,1,10028,4006,1,1504208,15,1
223950,2017,86318,18440,1,10028,4006,1,1504208,15,1
223951,2017,86318,18440,1,10028,4006,1,1504208,15,1
223952,2017,86318,18440,1,10028,4006,1,1504208,15,1
223953,2017,86318,18440,1,10028,4006,1,1504208,15,1
223954,2017,86318,18440,1,10028,4006,1,1504208,15,1
223955,2017,86318,18440,1,10028,4006,1,1504208,15,1
223956,2017,86318,18440,1,10028,4006,1,1504208,15,1
223957,2017,86318,18440,1,10028,4006,1,1504208,15,1
223958,2017,86318,18440,1,10028,4006,1,1504208,15,1
223959,2017,86318,18440,1,10028,4006,1,1504208,15,1
223960,2017,86318,18440,1,10028,4006,1,1504208,15,1
223961,2017,86318,18440,1,10028,4006,1,1504208,15,1
223962,2017,86318,18440,1,10028,4006,1,1504208,15,1
223963,2017,86318,18440,1,10028,4006,1,1504208,15,1
223964,2017,86318,18440,1,10028,4006,1,1504208,15,1
223965,2017,86318,18440,1,10028,4006,1,1504208,15,1
223966,2017,86318,18440,1,10028,4006,1,1504208,15,1
223967,2017,86318,18440,1,10028,4006,1,1504208,15,1
223968,2017,86318,18440,1,10028,4006,1,1504208,15,1
223969,2017,86318,18440,1,10028,4006,1,1504208,15,1
223970,2017,86318,18440,1,10028,4006,1,1504208,15,1
223971,2017,86318,18440,1,10028,4006,1,1504208,15,1
223972,2017,86318,18440,1,10028,4006,1,1504208,15,1
223973,2017,86318,18440,1,10028,4006,1,1504208,15,1
223974,2017,86318,18440,1,10028,4006,1,1504208,15,1
223975,2017,86318,18440,1,10028,4006,1,1504208,15,1
223976,2017,86318,18440,1,10028,4006,1,1504208,15,1
223977,2017,86318,18440,1,10028,4006,1,1504208,15,1
223978,2017,86318,18440,1,10028,4006,1,1504208,15,1
223979,2017,86318,18440,1,10028,4006,1,1504208,15,1
224068,2017,86326,15059,1,10028,4006,1,1506807,15,1
224069,2017,86326,15059,1,10028,4006,1,1506807,15,1
224070,2017,86326,15059,1,10028,4006,1,1506807,15,1
224071,2017,86326,15059,1,10028,4006,1,1506807,15,1
224072,2017,86326,15059,1,10028,4006,1,1506807,15,1
224073,2017,86326,15059,1,10028,4006,1,1506807,15,1
224074,2017,86326,15059,1,10028,4006,1,1506807,15,1
224075,2017,86326,15059,1,10028,4006,1,1506807,15,1
224076,2017,86326,15059,1,10028,4006,1,1506807,15,1
224077,2017,86326,15059,1,10028,4006,1,1506807,15,1
224078,2017,86326,15059,1,10028,4006,1,1506807,15,1
224079,2017,86326,15059,1,10028,4006,1,1506807,15,1
224080,2017,86326,15059,1,10028,4006,1,1506807,15,1
224081,2017,86326,15059,1,10028,4006,1,1506807,15,1
224082,2017,86326,15059,1,10028,4006,1,1506807,15,1
224083,2017,86326,15059,1,10028,4006,1,1506807,15,1
224084,2017,86326,15059,1,10028,4006,1,1506807,15,1
224085,2017,86326,15059,1,10028,4006,1,1506807,15,1
224086,2017,86326,15059,1,10028,4006,1,1506807,15,1
224087,2017,86326,15059,1,10028,4006,1,1506807,15,1
224088,2017,86326,15059,1,10028,4006,1,1506807,15,1
224089,2017,86326,15059,1,10028,4006,1,1506807,15,1
224090,2017,86326,15059,1,10028,4006,1,1506807,15,1
224091,2017,86326,15059,1,10028,4006,1,1506807,15,1
224092,2017,86326,15059,1,10028,4006,1,1506807,15,1
224093,2017,86326,15059,1,10028,4006,1,1506807,15,1
224094,2017,86326,15059,1,10028,4006,1,1506807,15,1
224095,2017,86326,15059,1,10028,4006,1,1506807,15,1
224096,2017,86326,15059,1,10028,4006,1,1506807,15,1
224097,2017,86326,15059,1,10028,4006,1,1506807,15,1
224098,2017,86326,15059,1,10028,4006,1,1506807,15,1
224099,2017,86326,15059,1,10028,4006,1,1506807,15,1
224100,2017,86326,15059,1,10028,4006,1,1506807,15,1
224101,2017,86326,15059,1,10028,4006,1,1506807,15,1
224102,2017,86326,15059,1,10028,4006,1,1506807,15,1
224103,2017,86326,15059,1,10028,4006,1,1506807,15,1
224104,2017,86326,15059,1,10028,4006,1,1506807,15,1
224105,2017,86326,15059,1,10028,4006,1,1506807,15,1
224106,2017,86326,15059,1,10028,4006,1,1506807,15,1
224107,2017,86326,15059,1,10028,4006,1,1506807,15,1
224108,2017,86326,15059,1,10028,4006,1,1506807,15,1
224109,2017,86326,15059,1,10028,4006,1,1506807,15,1
224110,2017,86326,15059,1,10028,4006,1,1506807,15,1
225568,2017,87195,575,1,10028,4006,1,3106200,31,3
225569,2017,87195,575,1,10028,4006,1,3106200,31,3
225570,2017,87195,575,1,10028,4006,1,3106200,31,3
225571,2017,87195,575,1,10028,4006,1,3106200,31,3
225572,2017,87195,575,1,10028,4006,1,3106200,31,3
225573,2017,87195,575,1,10028,4006,1,3106200,31,3
225574,2017,87195,575,1,10028,4006,1,3106200,31,3
225575,2017,87195,575,1,10028,4006,1,3106200,31,3
225576,2017,87195,575,1,10028,4006,1,3106200,31,3
225577,2017,87195,575,1,10028,4006,1,3106200,31,3
225578,2017,87195,575,1,10028,4006,1,3106200,31,3
225579,2017,87195,575,1,10028,4006,1,3106200,31,3
225580,2017,87195,575,1,10028,4006,1,3106200,31,3
225581,2017,87195,575,1,10028,4006,1,3106200,31,3
